PopName,Area,Year,YearReg,Month,Vital,Births,Access,Note1,Note2,Note3,RefCode,LDB
FRATNP,30,1891,.,3,1,85136,O,.,.,.,8,1
FRATNP,30,1891,.,4,1,80374,O,.,.,.,8,1
FRATNP,30,1891,.,5,1,79059,O,.,.,.,8,1
FRATNP,30,1891,.,6,1,75236,O,.,.,.,8,1
FRATNP,30,1891,.,7,1,75526,O,.,.,.,8,1
FRATNP,30,1891,.,8,1,75555,O,.,.,.,8,1
FRATNP,30,1891,.,9,1,72850,O,.,.,.,8,1
FRATNP,30,1891,.,10,1,70843,O,.,.,.,8,1
FRATNP,30,1891,.,11,1,70031,O,.,.,.,8,1
FRATNP,30,1891,.,12,1,72179,O,.,.,.,8,1
FRATNP,30,1891,.,TOT,1,915182,O,.,.,.,8,1
FRATNP,30,1892,.,1,1,76660,O,.,.,.,8,1
FRATNP,30,1892,.,2,1,75596,O,.,.,.,8,1
FRATNP,30,1892,.,3,1,84126,O,.,.,.,8,1
FRATNP,30,1892,.,4,1,82093,O,.,.,.,8,1
FRATNP,30,1892,.,5,1,82150,O,.,.,.,8,1
FRATNP,30,1892,.,6,1,74868,O,.,.,.,8,1
FRATNP,30,1892,.,7,1,74124,O,.,.,.,8,1
FRATNP,30,1892,.,8,1,72740,O,.,.,.,8,1
FRATNP,30,1892,.,9,1,69372,O,.,.,.,8,1
FRATNP,30,1892,.,10,1,68782,O,.,.,.,8,1
FRATNP,30,1892,.,11,1,68478,O,.,.,.,8,1
FRATNP,30,1892,.,12,1,74320,O,.,.,.,8,1
FRATNP,30,1892,.,TOT,1,903309,O,.,.,.,8,1
FRATNP,30,1893,.,1,1,80038,O,.,.,.,8,1
FRATNP,30,1893,.,2,1,76953,O,.,.,.,8,1
FRATNP,30,1893,.,3,1,84594,O,.,.,.,8,1
FRATNP,30,1893,.,4,1,81307,O,.,.,.,8,1
FRATNP,30,1893,.,5,1,78447,O,.,.,.,8,1
